,Date,ID,TwtsTxt,User
17,2019-12-31 10:36:00+00:00,1211959181973999617,"#MarketIn2019 | #Sensex gives positive returns for the 4th consecutive year, #Nifty for 3rd year. 

Nifty up 12%, Sensex up over 14% https://t.co/nwSdA0qSM4",CNBCTV18Live
18,2019-12-31 10:22:36+00:00,1211955808696537089,#MarketAtClose | Prince Pipes slips 9% to close below the listing price of Rs 157/sh https://t.co/1rsPqeHbr7,CNBCTV18Live
19,2019-12-31 10:22:32+00:00,1211955792061952000,"#MarketAtClose | 38 of 50 Nifty stocks close in the red, Zee Ent, Tech Mahindra top losers https://t.co/W5Xmz6owJh",CNBCTV18Live
20,2019-12-31 10:22:28+00:00,1211955775368650753,"#MarketAtClose | PSU cos such as NTPC, Coal India &amp; GAIL gain in a weak session https://t.co/b4JeualYpx",CNBCTV18Live
21,2019-12-31 10:22:24+00:00,1211955759191216128,"#MarketAtClose | Heavyweights like RIL, HDFC twins, ICICI &amp; TCS drag market https://t.co/BJtHCLLtj6",CNBCTV18Live
22,2019-12-31 10:22:20+00:00,1211955739893256192,"#MarketAtClose | Nifty Bank falls in-line with Sensex &amp; Nifty, ends 193 points lower; HDFC Bank &amp; ICICI Bank form nearly 80% of Nifty bank’s 193-point fall https://t.co/XsQj48tBA6",CNBCTV18Live
23,2019-12-31 10:22:16+00:00,1211955722910498817,"#MarketAtClose | Midcap index outperforms Sensex &amp; Nifty, ends 24 points higher https://t.co/apuKzJzPtN",CNBCTV18Live
24,2019-12-31 10:22:11+00:00,1211955705814507521,"#MarketAtClose | Sensex &amp; Nifty end the last trading session of 2019 in the red. Nifty fails to hold 12,200, closes with a cut of 87 points; #Sensex slips 304 points to post worst trading session in 3 weeks https://t.co/eXNMl3l4Mv",CNBCTV18Live
25,2019-12-31 10:08:55+00:00,1211952365495939073,"@ShereenBhan @nsitharaman #JustIn | Finance Minister @nsitharaman on Infra Project Pipeline: #States &amp; #Centre will get to interact with investors in annual global investor summit 

#infrastructure #projects https://t.co/zJYZQInhIN",CNBCTV18Live
26,2019-12-31 10:05:55+00:00,1211951611372687361,"@ShereenBhan @nsitharaman Private sector share in national #infra pipeline at 22%, to rise to 30% by 2025: Finance Minister on #infrastructure project pipeline https://t.co/l0gGW0QjtT",CNBCTV18Live
27,2019-12-31 10:03:06+00:00,1211950900731736065,"@ShereenBhan @nsitharaman #BreakingNews | Finance Minister @nsitharaman says power, rail, renewables, urban, irrigation form bulk of the Rs 105 lk cr #infra projects. Mobility, water, heath, digital form bulk of Rs 105 lk cr projects https://t.co/WN1cF8xiMP",CNBCTV18Live
28,2019-12-31 09:59:02+00:00,1211949876201709568,"@ShereenBhan #BreakingNews | Finance Minister @nsitharaman says both states &amp; Centre have spent Rs 51 lk cr on #infra projectss in the last 6 yrs. Will be adding Rs 3 lk cr to the Rs 102 lk cr worth of projs(recommended by Task Force) in 2-3 days, taking total infra investment to Rs 105 lk cr https://t.co/wtmPaHaxQ2",CNBCTV18Live
29,2019-12-31 09:53:07+00:00,1211948388071010304,"CNBC-TV18 newsbreak confirmed, FM Nirmala Sitharaman says the #TaskForce on infra investment has come up with recommendation for investing in Rs 102 lk cr worth of projects. In only 4 months, they held 70 stakeholder consultations.  

@ShereenBhan https://t.co/BlErz9S0eW",CNBCTV18Live
30,2019-12-31 09:24:09+00:00,1211941101273153536,#CNBCTV18Market | Sharp surge seen in Yes Bank https://t.co/QwUcQwmGWt,CNBCTV18Live
31,2019-12-31 09:16:41+00:00,1211939218416496640,Bangladesh telecom regulator orders operators to shut down services along border with India citing security reasons https://t.co/QgsmdhKs0l,CNBCTV18Live
32,2019-12-31 08:57:45+00:00,1211934455616557056,"Coming up at 4:30 PM | Market This Year: The top performing stocks, best IPOs, India’s performance against peers, a snapshot of macros &amp; who invested how much - we’ve got it all covered. A comprehensive wrap of the last 365 days on D-Street in 30 minutes https://t.co/UKOcOKZvv6",CNBCTV18Live
33,2019-12-31 08:55:55+00:00,1211933992875741184,Coming up at 3:00 PM: LIVE coverage of the Finance Minister Nirmala Sitharaman’s press conference where she is expected to announce measures related to the Rs 100 lakh crore National Infra Pipeline. Catch the best experts analyse the economic ramifications https://t.co/QpmAKgHdNh,CNBCTV18Live
34,2019-12-31 08:00:36+00:00,1211920072182157312,"@HardeepSPuri @awnusharma @ShereenBhan @airindiain Land acquisition for Jewar Airport is more or less complete, says @HardeepSPuri",CNBCTV18Live
35,2019-12-31 07:58:27+00:00,1211919534124195841,"Air India problem is that of business model. Air India is flying and will continue to fly but has to be privatised, says  @HardeepSPuri. Also, decisions on privatising Guwahati, Jaipur, Thiruvananthapuram airports will be taken soon https://t.co/crzxP7XfB9",CNBCTV18Live
36,2019-12-31 07:53:28+00:00,1211918279180087296,#Outlook2020 | @UBS expects recovery in growth from December quarter. FY21 GDP growth seen at 6.5% &amp; FY22 at 6.7% https://t.co/Jw0Km3Z8vI,CNBCTV18Live
37,2019-12-31 07:53:25+00:00,1211918263640190976,"#Outlook2020 | @MorganStanley has December 2020 #Sensex target of 45,000 and earnings growth of 23% in FY21 https://t.co/LOGN6ALNEG",CNBCTV18Live
38,2019-12-31 07:53:21+00:00,1211918247756304384,"#Outlook2020 | @CreditSuisse believes CY20 market performance will be affected by how FY22 EPS moves. It has overweight stance on SBI, ICICI Bank, ICICI Life, Bharti Airtel, Power Grid &amp; Tata Steel https://t.co/VQIknhgLnz",CNBCTV18Live
39,2019-12-31 07:53:17+00:00,1211918231247523842,"#Outlook2020 | @Citi has December 2020 #Nifty target of 12,700. HCL Tech, HDFC Bank &amp; ICICI Bank are amongst top picks in large cap space and ACC, Apollo Hosp, Biocon in Midcap https://t.co/tTlMG9h3DH",CNBCTV18Live
40,2019-12-31 07:35:39+00:00,1211913795356024832,"@HardeepSPuri @airindiain Want an Indian entity to acquire Air India for strategic reasons. We have got lot of interest from pvt entities, established airlines for Air India, says @HardeepSPuri",CNBCTV18Live
41,2019-12-31 07:33:27+00:00,1211913238792867840,"@HardeepSPuri @airindiain Govt reluctant to infuse more funds into Air India. Privatisation is imminent, says @HardeepSPuri",CNBCTV18Live
42,2019-12-31 07:31:42+00:00,1211912798617231360,Aviation Minister @HardeepSPuri says expression of interest for Air India divestment in a few weeks https://t.co/zCNSrVh0ld,CNBCTV18Live
43,2019-12-31 07:23:50+00:00,1211910819539144704,#CNBCTV18Exclusive | DoT Panel led by Telecom Secy meets stakeholders ahead of 5G trials. All major vendors including Huawei present in the meeting: Sources to @AshmitTejKumar https://t.co/mY7hKVj0Px,CNBCTV18Live
44,2019-12-31 07:14:25+00:00,1211908449237291009,#CNBCTV18Exclusive | Sources say AIFPA submits FMCG #Budget wishlist to Finance Ministry &amp; Ministry Of Food Processing https://t.co/1hz2TXUkag,CNBCTV18Live
45,2019-12-31 07:07:35+00:00,1211906731757801479,Indoco Remedies receives approval for Febuxostat Tablets from @US_FDA https://t.co/14oKyBuGgr,CNBCTV18Live
46,2019-12-31 07:06:47+00:00,1211906528879398912,".@HeroMotoCorp launches 100-CC BS-VI motorcycle – HF Deluxe at Rs 55,925",CNBCTV18Live
47,2019-12-31 06:59:06+00:00,1211904594382487553,#CNBCTV18Market | Tata Motors recovers 2% from lows https://t.co/fozk8gYNHO,CNBCTV18Live
48,2019-12-31 06:46:40+00:00,1211901469063933952,#JustIn | Thermax completes order of Rs 431 cr in Jharkhand https://t.co/U60v4uSjpc,CNBCTV18Live
49,2019-12-31 06:44:59+00:00,1211901044180996096,#JustIn | Indoco receives approval for Febuxostat Tablets from USFDA; it is  used  for  the  treatment  of  gout caused  by  excessive levels of uric acid in the blood (Hyperuricemia) https://t.co/u5GTN5e2Gl,CNBCTV18Live
50,2019-12-31 06:29:54+00:00,1211897249183105026,Alkem Labs to buy some drug assets from AbbVie Inc for over $10 m https://t.co/W2q5bf9Ahp,CNBCTV18Live
51,2019-12-31 06:26:48+00:00,1211896469105475585,"#CNBCTV18Market | Market off lows, #Nifty up 37 points from lows https://t.co/jVroVxKChM",CNBCTV18Live
52,2019-12-31 06:24:15+00:00,1211895827813158912,"Gen Manoj Mukund Naravane takes charge as Chief Of Army Staff

@adgpi https://t.co/iEOjDiyQtX",CNBCTV18Live
53,2019-12-31 06:22:31+00:00,1211895391051845635,"Kalpataru Power sees order inflow in Q4 at Rs 3,000-4,000 cr &amp; FY20 at Rs 9,000-10,000 cr. Company plans becoming net debt free by March 2021 https://t.co/jrOYxs9PJ3",CNBCTV18Live
54,2019-12-31 06:08:21+00:00,1211891824719040517,"#CNBCTV18Exclusive | DPIIT plans setting up pan-India single-window clearance system in 4 phases. This will combine central &amp; state govt permissions, Sources to @rituparnabhuyan https://t.co/0IRHh91kIw",CNBCTV18Live
55,2019-12-31 05:48:12+00:00,1211886753822343169,".@AxisBank appoints Naveen Tahilyani as Group Executive – Head, Banking Operations and Transformation and Amit Talgeri as Chief Risk Officer https://t.co/dCIBMZ3AVD",CNBCTV18Live
56,2019-12-31 05:37:59+00:00,1211884181082394625,"Businesses to be fined Rs 5,000 a day for not using digital payments

https://t.co/ts25qwTrCm",CNBCTV18Live
57,2019-12-31 05:37:12+00:00,1211883983937499136,FM @nsitharaman will hold Press Conference at 3 pm today https://t.co/wB4N6zCqDh,CNBCTV18Live
58,2019-12-31 05:35:15+00:00,1211883495108202496,"#CNBCTV18Market | Nifty slips below 12,200 https://t.co/gp6pirh1Qp",CNBCTV18Live
59,2019-12-31 05:31:35+00:00,1211882573992845313,"#CNBCTV18Exclusive |  Sources say Bank Of India looks to acquire AXA’s 49% stake in BoI-AXA Mutual Fund as AXA expresses intention to exit Indian MF space    

Alert: Bank Of India holds 51% &amp; AXA 49% in BoI-AXA MF  that has AUM of Rs 3,180 cr (As on March 31, 2019)\ https://t.co/KgMYv4M0EO",CNBCTV18Live
60,2019-12-31 05:24:40+00:00,1211880831246946304,"Businesses with turnover of over Rs 50 Cr need to provide facilities for electronic-mode payment, else Rs 5,000/day penalty will be levied https://t.co/X3f7bJUTON",CNBCTV18Live
61,2019-12-31 05:11:23+00:00,1211877488294391808,Cochin Shipyard Limited (CSL) has been declared successful Resolution Applicant by the Committee of Creditors (CoC) of Tebma Shipyards Limited (TSL) under the Corporate Insolvency Resolution Process https://t.co/og6ZVQsNOn,CNBCTV18Live
62,2019-12-31 04:26:38+00:00,1211866225560584194,"Market can see a broader rally in H2CY20 after trading in a narrow range in H1CY20, says Nilesh Shah of Kotak Mahindra AMC https://t.co/SbXf6FbCvn",CNBCTV18Live
63,2019-12-31 03:56:27+00:00,1211858629155966977,Nava Bharat Ventures expects profitability to improve in FY21 https://t.co/rMZRC3iVyg,CNBCTV18Live
64,2019-12-31 03:52:04+00:00,1211857526523711488,#CNBCTV18Market | Tech Mahindra under pressure https://t.co/b5PgWQHbsJ,CNBCTV18Live
65,2019-12-31 03:50:54+00:00,1211857232129708032,#CNBCTV18Market | Bharti Infratel top Nifty gainer https://t.co/J3tx3yPycl,CNBCTV18Live
66,2019-12-31 03:48:17+00:00,1211856574991355904,#CNBCTV118Market | Market opens in the red on last trading day of the year 2019 https://t.co/ASwLBEDfuU,CNBCTV18Live
67,2019-12-31 03:46:24+00:00,1211856100846272512,Kalpataru Power Transmission Limited (KPTL) has secured new orders worth Rs 979 cr https://t.co/cm5wlKfyWP,CNBCTV18Live
68,2019-12-31 03:33:12+00:00,1211852779930521600,#CNBCTV18Market | #Rupee opens stronger compared the previous close of 71.31/$ https://t.co/rUaEEMsRgY,CNBCTV18Live
69,2019-12-31 01:50:14+00:00,1211826865972756480,"Indian agri-tech sector is witnessing sustained growth with around 450 start-ups operating in this sector in India (as per a recent report by Nasscom). Yash Vyas tells us how #technology &amp; #algorithms transform the agri-tech industry, read here

https://t.co/uVwNiUT477",CNBCTV18Live
70,2019-12-31 01:33:53+00:00,1211822752992116737,"#CNBCTV18Market | SGX Nifty trades around 12,280 against Monday's Nifty Future close of 12,329 https://t.co/7gyiVWzXUi",CNBCTV18Live
71,2019-12-31 01:26:51+00:00,1211820982614151168,#Petrol price increased by 9-10 paise &amp; #diesel by 18-19 paise today https://t.co/QOd0UKoK1K,CNBCTV18Live
72,2019-12-31 01:25:45+00:00,1211820707140603910,#JustIn | China December manufacturing PMI unchanged at 50.2 MoM https://t.co/l5Tgdfj1Gk,CNBCTV18Live
73,2019-12-31 18:30:00+00:00,1212078465958240256,"ज़ी बिज़नेस के सभी दर्शकों को नए साल की हार्दिक शुभकामनाएं #HappyNewYear   

#HappyNewYear2020  #ZeeBizNewYear @AnilSinghvi_ @SwatiKJain https://t.co/syu3IGMI7M",ZeeBusiness
74,2019-12-31 16:10:21+00:00,1212043322459471873,"वेयरहाउसिंग में उतरा हीरानंदानी ग्रुप, PE फर्म ब्लैकस्टोन के साथ करार

@hiranandanigrp @N_Hiranandani @iam_deepaky https://t.co/1QkJ8Q4ZO8",ZeeBusiness
75,2019-12-31 16:10:16+00:00,1212043302800805889,"एयर इंडिया के निजीकरण के अलावा कोई विकल्प नहीं: हरदीप सिंह पुरी, नागरिक उड्डयन मंत्री

#AirIndia https://t.co/xK7yQe4bmX",ZeeBusiness
76,2019-12-31 16:05:34+00:00,1212042119122022400,"नये साल में करें निवेश की शुभ शुरुआत, #MoneyGuru में जानें 2020 में निवेश के लिए 20 दमदार #MutualFund

देखें पूरा शो: https://t.co/UmSt6zTztq

#ZeeBizNewYear #NewYear2020 @rainaswati https://t.co/W28TSmxZ0R",ZeeBusiness
77,2019-12-31 15:26:12+00:00,1212032210867380224,#KhabarChalisa | देखिए देश और दुनिया की तमाम बड़ी खबरें फटाफट अंदाज में... https://t.co/B2wV3AlDrP,ZeeBusiness
78,2019-12-31 15:19:07+00:00,1212030428606943232,"2019 में बॉलीवुड के लिए कैसा रहा सेकंड हाफ? बता रहे हैं फिल्म एक्सपर्ट मयंक शेखर

#BollywoodBusiness #Bollywood2019 @mayankw14 @tweet2prashant https://t.co/UYqpYuVnWA",ZeeBusiness
79,2019-12-31 14:35:25+00:00,1212019432974741504,"#ZBizReview | जानें, कितना पावरफुल है #Realme का स्मार्टफोन #RealmeX2

#ZBizReview #RealmeIndia @realmemobiles @mrupreti https://t.co/bZTSa7lfDN",ZeeBusiness
80,2019-12-31 14:34:36+00:00,1212019225054679042,#SydneyFireworks to be the among the first to welcome New Year 2020 amidst raging bushfires https://t.co/rwyI3iANtl #SydneyBushfire #NewYear2020,ZeeBusiness
81,2019-12-31 14:33:37+00:00,1212018980178685954,"नये साल में निवेश की करें शुभ शुरुआत
कहां निवेश से मिलेगी मुनाफे की सौगात?
लार्ज और स्मॉल कैप, कहां निवेश करें?
2020 में पोर्टफोलियो में कौन-से फंड रखें?
जानें- निवेश के लिए 20 दमदार म्यूचुअल फंड 
देखिए #MoneyGuru आज रात 8:26 पर...

#ZeeBizNewYear #NewYear2020 https://t.co/0cBen3V9QR",ZeeBusiness
82,2019-12-31 14:33:23+00:00,1212018921395519490,#HappyNewYear2020: Hot money-making tips for portfolio review https://t.co/ljEsxIs4ma #Money #Rich #Crorepati,ZeeBusiness
83,2019-12-31 14:31:38+00:00,1212018480049864706,"#BreakingNews | ट्वीट कर बोले अमेरिकी राष्ट्रपति डोनल्ड ट्रंप- चीन के साथ ट्रेड डील पर 15 जनवरी को होंगे दस्तखत

#USChina #TradeDeal #US #China #DonaldTrump https://t.co/QahY55ZVub",ZeeBusiness
84,2019-12-31 14:22:18+00:00,1212016130233004032,Earn big profits in 2020! Here is how when and where to invest https://t.co/7uyca87AB5 #Money #Rich #Crorepati,ZeeBusiness
85,2019-12-31 14:14:06+00:00,1212014065511329792,"यात्रीगण कृपया ध्यान दें, रेलवे ने बेसिक किराए में की बढ़ोतरी

#Railway #IndianRailways @sameerdixit16 https://t.co/RCwpmtzzbW",ZeeBusiness
86,2019-12-31 14:05:56+00:00,1212012010902212615,"#BreakingNews | रेलवे ने बेसिक यात्री किराए में बढ़ोतरी की, 1 जनवरी से लागू होंगी बढ़ी हुई दरें 

&gt; पहले से बुक टिकट में कोई बढ़ोतरी नहीं https://t.co/sak4eyX713",ZeeBusiness
87,2019-12-31 13:59:18+00:00,1212010341032288256,LIVE | बाजार में आज कैसा रहा कारोबार और कल कहां बनेंगे कमाई के शानदार मौके? जानें @AnilSinghvi_ से #BazaarAajAurKal में... https://t.co/C3F2TVFIVr,ZeeBusiness
88,2019-12-31 13:45:51+00:00,1212006958238027778,"#BreakingNews | रेलवे ने पैसेंजर के बेसिक किराए में बढ़ोतरी की: PTI के हवाले से खबर

&gt; नॉन सब-अर्बन किराए में 1पैसे/KM की बढ़ोतरी की
&gt; 1 जनवरी से लागू बढ़ी हुई दरें

#IndianRailways https://t.co/XkYw5PvcLs",ZeeBusiness
89,2019-12-31 13:45:26+00:00,1212006853724426240,"#ZBizHeadlines | शाम 7 बजे की तमाम बड़ी खबरें..

&gt; इंफ्रास्ट्रक्चर को मिलेगा बूस्टर डोज
&gt; 2019 में सोने ने दिया 24 फीसदी से ज्यादा का रिटर्न https://t.co/XQ0syMih8h",ZeeBusiness
90,2019-12-31 13:13:59+00:00,1211998937688637440,"Turn your Rs 10,000 into massive Rs 2 crore! This is what you must do now https://t.co/jUWmHqJ14U #Crorepati #Money #Rich #PersonalFinance #MutualFunds",ZeeBusiness
91,2019-12-31 13:04:51+00:00,1211996639478435840,"#JustIn | RBI ने को-ऑपरेटिव बैंकों के बोर्ड से जुड़े नियमों को दी मंजूरी

#RBI https://t.co/pXgKowULoF",ZeeBusiness
92,2019-12-31 12:58:33+00:00,1211995054325170177,"LIVE | #MutualFundHelpline : ये 10 आदतें छोड़ 2020 में करें एंट्री, नये साल में निवेश होगा टेंशन फ्री...#ZeeBizNewYear #NewYear2020 https://t.co/JIOMMCIUXr",ZeeBusiness
93,2019-12-31 12:57:52+00:00,1211994882388025345,"कड़ाके की ठंड में कितनी कंडिशन में है आपकी कार, जानिये क्या है जरूरी https://t.co/wH9WtygnGv",ZeeBusiness
94,2019-12-31 12:54:53+00:00,1211994133738377216,"जनरल मनोज मुकुंद नरवणे ने सेना प्रमुख का पद संभाला

#ManojMukundNaravane #BipinRawat https://t.co/xMdB1rPIxJ",ZeeBusiness
95,2019-12-31 12:44:41+00:00,1211991566421594112,नवंबर #CoreSectorData | नवंबर में 8 कोर इंडस्ट्रीज ग्रोथ -5.8% से बढ़कर -1.5% https://t.co/51Wmcttwk2,ZeeBusiness
96,2019-12-31 12:33:56+00:00,1211988861062008832,"10 आदतें छोड़ 2020 में करें एंट्री
नये साल में निवेश होगा टेंशन फ्री
निवेश को लेकर अभी कर लें सुधार
2020 में बनेगा पोर्टफोलियो शानदार!
अच्छा मुनाफा कमाने का फार्मूला जानें
कहां करें निवेश? सही फंड को पहचानें
देखिए #MutualFundHelpline आज शाम 6:26 पर...

#ZeeBizNewYear #NewYear2020 https://t.co/0t6aaChyiq",ZeeBusiness
97,2019-12-31 12:27:31+00:00,1211987243939717120,"LIVE | कारोबार से लेकर फिल्म, टेक्नोलॉजी से लेकर ऑटो, राजनीति से लेकर खेल तक...2020 में क्या होगा खास? #ZeeBizNewYear #NewYear2020 https://t.co/cW5WiN6H9g",ZeeBusiness
98,2019-12-31 11:48:43+00:00,1211977481273528332,"दिल्ली में भयंकर ठंड का रेड अलर्ट

#DelhiWinters #RedAlert https://t.co/RQJgTbCKGR",ZeeBusiness
99,2019-12-31 11:47:16+00:00,1211977115848937472,"#BreakingNews | जुलाई-सितंबर में व्यापार घाटा $5,000 करोड़ से घटकर $3,810 करोड़

#TradeDeficit https://t.co/mFmQ9wBQkO",ZeeBusiness
100,2019-12-31 11:42:46+00:00,1211975983403687942,"2019 में शिरडी के साईं दरबार में कितना रहा रिकॉर्ड चढ़ावा? जानिए यहां

#Shirdi #SaiBaba https://t.co/elEh5Lqons",ZeeBusiness
101,2019-12-31 11:34:59+00:00,1211974023011110915,"न्यू ईयर पार्टी के लिए तैयार मुंबई! देखिए रेलवे, BEST की विशेष तैयारियां

#HappyNewYear #Mumbai https://t.co/MvlCc9YsoK",ZeeBusiness
102,2019-12-31 11:34:07+00:00,1211973805507112960,"#DollarVsRupee | रुपया 7 पैसे कमजोर होकर बंद

#Rupee https://t.co/DBhQL2zTrV",ZeeBusiness
103,2019-12-31 11:28:22+00:00,1211972358346436608,"2019 में बॉलीवुड के लिए कैसे रहे शुरुआती 6 महीने? जानिए फिल्म एक्सपर्ट मयंक शेखर की राय...
 
#BollywoodBusiness #Bollywood2019 @mayankw14 @tweet2prashant https://t.co/vec0CYN0Zv",ZeeBusiness
104,2019-12-31 11:23:53+00:00,1211971230414172161,"#JustIn | अप्रैल-नवंबर में टैक्स से कुल प्राप्ति ₹10.12 लाख करोड़

#FiscalDeficit https://t.co/jCWHuWPyUR",ZeeBusiness
105,2019-12-31 11:01:46+00:00,1211965665470341121,#NirmalaSitharaman announces Rs 102 lakh crore #NationalInfrastructurePipeline https://t.co/hSDTYuE7wR,ZeeBusiness
106,2019-12-31 10:55:20+00:00,1211964047635009536,"#AajKaBazaar | साल 2019 के आखिरी कारोबारी दिन गिरकर बंद हुआ बाजार। जानें किन शेयर और सेक्टर में दिखा दमखम?

@AnilSinghvi_ @deepdbhandari #Nifty #Sensex https://t.co/L38IGhVjjL",ZeeBusiness
107,2019-12-31 10:48:37+00:00,1211962357200482305,"2020 में कौन सी धांसू कार/बाइक देंगी भारत के बाजार में दस्तक?
जानिए किन बीएस IV गाड़ियों पर मिल रहा बंपर डिस्काउंट?

देखिए @Zeegnition_ अब से कुछ देर बाद...   

#SwatiSeSawaal @SwatiKJain #NewYear2020 https://t.co/1QvfxDKE8N",ZeeBusiness
108,2019-12-31 10:42:16+00:00,1211960757488779264,"#ZBizHeadlines | शाम 4 बजे की तमाम बड़ी खबरें..

&gt; वित्त मंत्री सीतारमण का इंफ्रा पर ऐलान
&gt; गिरावट के साथ बंद हुआ बाजार https://t.co/NfVuPV8dtv",ZeeBusiness
109,2019-12-31 10:34:17+00:00,1211958749562208256,"#Sensex, #Nifty nosedive on last trade session of 2019; #PFC, #SpiceJet, #TataCommunications stocks gain https://t.co/jljr7unOSY #StockMarket #StockMarketNews #ShareMarket #ShareMarketNews",ZeeBusiness
110,2019-12-31 10:26:12+00:00,1211956716603990016,"क्या होगा 2020 में खास?
कारोबार से लेकर फिल्में
टेक्नोलॉजी से लेकर ऑटो
राजनीति से लेकर खेल तक
मिलेगी पूरे साल की जानकारी सिर्फ आधे घंटे में आज शाम 5:56 पर...

#ZeeBizNewYear #NewYear2020 https://t.co/8lJseHtTEm",ZeeBusiness
111,2019-12-31 10:17:45+00:00,1211954588070207488,"6 साल में इंफ्रा पर ₹51 लाख करोड़ का निवेश हुआ, अगले 5 साल में इंफ्रा पर ₹102 लाख करोड़ का निवेश होगा- वित्त मंत्री

#NirmalaSitharaman https://t.co/ssTxVnQbQt",ZeeBusiness
112,2019-12-31 10:13:16+00:00,1211953458372153345,"1 जनवरी से लागू होंगे इंटरनेशनल मैरिटाइम ऑर्गेनाइजेशन (IMO) के नए नियम, तेल कंपनियों पर क्या होगा असर? जानें यहां...

@AnilSinghvi_ @deepdbhandari https://t.co/dtO2RXRE1z",ZeeBusiness
113,2019-12-31 10:08:10+00:00,1211952176840359938,"PPP आधारित प्रोजेक्ट में सुधार के लिए कदम उठाएंगे, सालाना ग्लोबल इंवेस्टर्स बैठक का आयोजन होगा- वित्त मंत्री

#NirmalaSitharaman https://t.co/XcdDCGz9Pz",ZeeBusiness
114,2019-12-31 09:47:16+00:00,1211946917459947521,"#GoodNewwz box office collection: Has #AkshayKumar starrer just confirmed a new lucky date for Bollywood?
https://t.co/sUSIN54iCr",ZeeBusiness
